C6H6(GT)
3,6
4,7
7,5
9
9,5
7,7
5,7
3,8
4,8
4,3
4,1
4,7
6,2
5,5
3,3
3,2
2,9
2,2
1,3
1,1
1,3
1,2
1,7
2,9
14,3
19,7
5,5
5,6
5,8
5,5
6,5
5,5
5,2
5,8
7,9
10,2
8,2
5,7
3,8
4
2,8
2,6
1,8
1,7
1,4
1,3
2,3
5,3
13,4
23,8
21,5
21
18,4
18,9
17,1
10,4
8
6,2
9,7
9,6
11,9
8,7
4,7
3,8
4,7
3,8
2,7
2,8
1
0,8
1,5
3,5
15,6
19,9
8,6
6,5
7,7
11,3
9,1
11,2
13,5
10,1
11,3
11,8
11,5
9,3
5,5
5,1
4,8
6,3
5,1
4,1
4
2,4
2,9
7,4
19,8
31,9
21
11,7
6,8
7,4
8,6
-200
-200
-200
16,4
21,2
25
20,2
10,8
9,9
8,5
8
5,6
3,2
3,3
2,8
2,6
4,3
13
20,3
20,7
15,9
14,2
15,9
16,1
14,7
14
13,6
19,7
23,3
24,1
25,4
14,1
10,1
12,1
9
6,3
5,3
3,8
3
3,3
3,5
9,5
15,2
14,3
11,2
11,4
13,4
10,6
10,8
11,9
13,5
15,2
17,1
26,7
14,2
8,5
14,3
9,3
7,8
6,7
5,4
5,6
3,5
3
4,4
3,5
4,2
8
9
8,1
8,6
7,1
5,6
10
10,5
10,1
10
13
10,5
5,2
6,9
6,4
4,7
2,4
2,2
1,1
0,9
3,1
6,2
13,2
25,8
18,2
14,3
13,7
15,7
15,4
12,6
9,8
9,6
16,3
19,8
18
13,6
8,7
7,7
7,3
4,1
2,7
1,5
1,9
1,8
3,4
8,5
24,1
33,7
22
14,1
7,6
14,5
13,6
11,5
9,2
10,3
14
15
15,1
14,8
8,5
5,9
4,8
4
2,3
1,4
0,7
0,7
0,8
3,6
12,9
15,7
8,6
7,4
6,6
7,8
9,1
6,1
7,5
5,9
12,7
13,5
14,5
11
3,2
4,3
7,1
4,8
5,7
4,1
3,3
1,8
2,8
4,8
13,8
27,1
19,1
11,7
12,7
11,3
14,2
13,9
13,2
10,7
19,7
24
29,1
15,8
7
6,3
-200
-200
-200
-200
-200
-200
-200
-200
-200
-200
-200
-200
-200
-200
-200
-200
-200
-200
-200
-200
-200
-200
-200
-200
8,4
5,4
6,9
6,4
3,6
3,3
4
6
8,2
9,9
8,8
8,4
7,5
7,8
6,4
5,1
6,9
6,8
7,4
8,7
11,2
10,5
8,2
11,6
9,7
5,1
4
3,7
4
3
2,9
2,9
3
3,7
3,9
6,2
7,3
9,2
4
2,3
3,1
3,2
3,3
4
5,7
3,4
3,5
2,9
3,1
1,6
1,1
2
1,7
0,7
0,5
0,7
0,9
1,5
2,2
2,9
3,9
2,8
1,4
1,7
3,6
3,1
3,5
3,9
5,2
3,7
2,7
2,6
2,4
2
1,3
1,2
1,3
0,9
3,1
6,9
19,1
22,1
11,8
7,3
8
7,2
7,7
9,7
9,8
7,7
15,3
21,5
21,7
14,6
9,3
9,4
6,8
4,9
3,9
2,7
1,9
1,7
3,3
7,4
18,2
27,7
18,3
12,3
8,9
10,4
9,7
12,8
12,9
8,9
11
12,6
13,3
18,1
13
7,8
5,8
4,7
3,1
2,1
1,7
1,3
2,6
7,9
21,4
22,1
19,1
17,3
17,5
17
17
19,5
14,8
14
24,4
28,1
33,7
24,2
19,8
9,3
7,3
7,1
6,7
6
2,7
3,6
5,4
10
23,2
18,7
9,9
10,2
11
10,5
18,9
18,9
17,5
17,7
23
20,4
26,8
19,9
12,5
9,6
10
8,1
7,1
6,4
5,1
3
4,2
5,1
8,1
8,8
7,2
9,2
6
5
7,5
3,9
5
5,4
5
5,5
7,8
8,2
5,3
7,9
10,7
6,9
6,3
5,6
5,4
3,2
1,9
2,3
2,4
2,9
4,2
6,8
7,3
5,3
3,4
3,4
6,8
7
7,7
8,5
13,5
9,2
8,7
6,6
9,1
7,8
4,2
3,4
1,7
2,1
2,2
6,9
16,5
18,7
8,5
6,8
7,5
10,9
13,4
7,9
8,8
11,5
11,8
8,3
7,9
6,7
4,6
5
5,3
3,9
2,9
1,5
0,8
1,2
2,9
7,6
20,7
29,9
20,1
17,1
19,4
18,7
15,8
10,3
7,9
13,7
19,7
25,3
23,9
20,6
12,3
7,7
9
4,5
5,8
3,2
3
2
3,7
8,7
27
40,3
20
17,1
11
10,6
10,5
9,6
9,3
12,7
19,8
32,5
33,6
26
16,4
10,6
7,1
6,4
4,6
3
2,2
1,7
2,2
5,7
13,8
21,6
26,1
20,1
15,4
13,6
11,1
12,2
17,5
19,1
27,1
28,3
35
22,4
13,5
8,2
7,8
10
6,6
3,4
2,8
2,3
2,9
4,9
22,6
31,1
22,1
18,3
22
20,1
18,9
20,6
25,3
25,8
30,6
27,1
32,5
20,8
10,9
13
11,8
13,4
13,4
9
5,8
3,8
3,7
5,7
10
15
15,6
12,3
14,4
14,6
8,7
11
9
10,7
9,9
15,7
19,4
16,8
6,8
3
3,2
3,1
3,9
3,6
4,5
1,2
0,7
1,1
1,4
1,6
2,3
2,5
2,7
2,7
2,2
2
3,4
4,5
4,7
6
11,7
8,2
5,1
13
7
3,9
2,2
1,3
0,8
0,6
1,2
3,4
7,5
8,9
5,3
5,4
5,2
6,6
6,9
5,4
6
6,4
10,7
13,9
12,5
9,3
6,7
5,3
4
2,2
1,7
1,6
1,5
2,5
3,3
8,9
23,4
23,8
7,9
8,2
8,8
14,6
18
12
14,8
12,5
15,5
17,7
21,6
18,9
12,5
8,8
10,9
8
4,4
2,8
2,7
2,2
2,5
7,5
30,4
22
24,7
18,4
16,8
14,2
15,7
21,9
20,8
16,2
19,8
28,9
28,3
24,9
13,1
8,6
9,5
7,8
5,2
2,8
2,3
2,5
4,4
9,4
29,8
36,2
18
10,9
9
14,4
22,3
20,9
23,1
21,2
24,8
28,6
32,6
19,2
16,3
13,7
13,6
11,1
7,6
5,9
5
4
4,5
9,3
18,3
19,9
16,6
12,6
12,9
14,9
17,4
15,4
16,7
18
19,2
21
26,9
19,5
15,1
14,6
13,7
15,2
9,3
6,5
6,3
3,5
2,6
3,1
6,5
6,5
8,8
8,8
9,2
9,2
6,1
6,5
9,2
8,3
8,3
11
14,7
10,8
9,4
14,8
13,3
8,4
7,9
5,5
6,6
3,3
2,6
3,6
4,8
5,9
6,9
8,5
6,1
6,2
4,8
6,8
7
5,5
9,5
11,9
13,8
10,7
9,7
10,2
8,3
7,1
3
2,2
1,7
1,5
3,7
8,2
21,1
26,5
17,4
12,9
10,9
11
10,8
10
11,2
16,8
23,6
23,3
19,4
13,1
9,8
5,3
6,7
5,5
3,7
2,2
1,5
1,5
2,9
9,9
23
22,3
16,2
7,9
12,4
13,6
12,3
12,1
12,9
6,3
10,6
20,6
22,1
20,8
11,8
4,3
5
2,3
1,4
1,5
1,8
2,1
3,5
6,9
19,1
22
18,9
13
13
14,5
19,7
19,4
16,4
11,2
10
14,6
8,5
9,2
6,9
3,7
4,9
4,6
3,4
1,2
1
1,2
2,3
6,1
16,8
20,3
16,4
12,5
9,8
5,2
8,9
14,1
12,7
14,6
12,4
9,4
11
8,9
6,6
3,9
7,3
8,2
7,5
3,3
2,4
2,2
2,8
7,5
19,8
22,1
15
9,3
6,3
8,2
10,9
9,3
8,4
9,4
17,9
17,4
10,5
7,5
8
7,7
7,3
6,4
5,6
1,5
1,5
1,2
1,6
2,6
5,9
8,5
7,7
6,9
10,1
11,1
9,2
4,3
6,5
5,4
7,1
9,5
17
15,4
9,9
9,3
6,9
7,1
9
8,3
8,7
8,4
8,1
5,2
4,5
2,6
4,8
4,5
4,9
5,8
4,1
4,8
7
4,8
5,4
6,3
10,1
10,2
8,4
8,9
8,8
6,5
3
1,8
1,3
1,8
2,6
9,8
31,5
35,2
20,2
13,4
11,7
13,4
12,9
13,4
13,7
14,2
17,8
22
24,4
16,3
12,4
9,6
6,4
6
2,8
1,6
1,6
1,8
3,6
8,4
27,5
31
26
22,6
18,3
13,9
14,4
11,6
12,2
12,4
21,1
29,9
34,3
26,1
18,1
14,2
12,4
8,7
5,2
4,6
3,1
2,7
4,7
9,6
23,6
37,4
26,6
22
17,9
22,7
29,3
14,7
12,6
12,7
13
13,4
14,8
9,4
6,9
5,2
5,7
6,5
4,7
2,5
1,4
1
1,7
4,5
9,4
17,9
10,6
11
7,2
8,7
11,1
7,9
9,8
16,4
22,6
20,2
21,7
21,2
15,9
12
17,4
15
11,1
6,9
5,1
6,1
6,5
8,4
22,8
29,1
13,6
11,1
10
10,5
13
12,5
11,4
13,1
14,9
19,1
21,8
16,1
11,6
12,4
10,4
9,7
5,7
5,4
5,6
4,4
2,8
3,9
9,1
13,6
15,8
12,7
8,6
9,4
9,2
6,4
8,3
8,1
8,5
11
12,1
15
10,2
9,9
12
10,5
7,1
4,6
4,2
2,6
2,2
2
4,2
5,2
8,2
9,8
7,9
7,7
4,8
5,3
7,1
9,2
10,1
9,9
15,1
10,6
7
5,9
5,6
5,4
3,7
1,8
1,4
1,4
3,5
7
14,4
8,9
8,6
8,5
8,3
10,1
9,1
8,5
7,7
9
13,4
15,6
17,8
12,7
6,4
7,1
7,4
5,2
2,4
2
1,2
1,5
3,1
6,3
19,3
38,9
14,6
12,3
11
15,4
17
12,5
13,8
10,1
19,3
22,7
25,5
15,8
12,3
8,7
8,3
7,7
4,2
3
1,8
2,2
2,2
5,7
20,9
36,7
22
13,4
11,5
13,4
15,2
13
14
15,5
19,3
21,9
21,1
18,4
9,3
9
9,6
8,2
5,8
3,1
1,7
1,6
2,3
6,6
19,6
32,9
18,1
12,4
12,5
12
13,3
12,3
16
13,7
21,7
23,7
22,1
20,6
13,4
12,8
12,3
6,8
3,8
2,5
2,7
2,8
2,6
7
26,2
28,2
20,2
17,1
11,2
11,6
13,2
12,7
13
13,5
10,2
20,1
19,1
17,5
13,8
13,3
14,8
18
16
9,7
6,2
4
3,6
4,6
9,2
14,6
11,7
11
11,6
12,9
12,6
8,3
10,5
11,7
15,8
13,9
15,7
10,9
6,4
12,7
15,3
20,5
15,9
10,4
12,6
4,9
2,1
2,2
4
4,3
3,8
4,1
4,5
5,3
4,2
3,3
4,9
6,1
6,9
6,8
5,8
5,5
6,1
6
4,2
4,1
2,4
1
0,6
0,5
0,7
2,8
7,8
9,7
6,9
5,8
5,5
6,8
7,2
6,9
7,5
7,7
12
13,5
12
6,7
4,8
4,8
5
4,3
2,7
0,9
1,2
0,9
1,7
2,6
8,8
22,2
15,3
14
18,5
13,5
15,8
18,5
12,6
12
15,4
24,9
-200
-200
-200
-200
-200
-200
-200
-200
-200
-200
-200
-200
-200
-200
40,2
14,9
13,8
12,3
14
11,8
12
9,7
18
22,6
22,7
20,3
13,1
10,9
13,3
9,5
6,6
3,6
2,3
2
4,1
6,5
24,8
34,4
24,5
9
8,4
11,5
12,1
10,1
11,9
11,3
20,2
24,8
20,3
16,2
13,3
10,3
9,6
7,8
6,1
6,2
3,8
2,8
3,4
8,2
19,2
22,6
19,4
9,6
9,8
14,4
12,1
13,5
12,3
12,2
12,5
13,9
11,4
10,4
7
7
11,3
9,2
6,8
5,1
3,4
4,3
1,5
2
4
4
4
4,2
4,5
6
4,8
3,8
4,2
5,1
5,6
5,8
7
7,9
6,5
8,5
13,7
13,8
9,1
6,5
6,2
5,2
3,1
2,9
3,6
2,7
3
3,7
3,8
4,2
2,6
2,8
4,2
6,2
5,2
7,7
8,8
10,1
9,8
8,4
5,4
4,3
4,8
2,1
1,4
1,3
2,3
6,5
14,2
22,7
16,3
14,1
12,6
13,1
14,2
13,8
12,1
15,7
21,4
25
16,6
10,7
7,5
5,3
6,5
4,7
2,9
2
1,1
1,3
2,4
6,1
12,5
19,5
15,2
12
12,4
15,9
15,7
13,5
12,4
17,1
22
19,9
27,9
19,7
15,7
12
13,1
9,2
7,5
4,9
5,2
3,2
2,4
2,8
3,9
6,9
8,5
8,9
8,8
7,4
4,7
4,8
6,8
8,9
8,1
10,5
14,8
11,8
8,7
8,7
6,9
7,3
6,9
4,6
1,3
1,7
3,2
10,1
19,9
20,2
20,8
15,1
10,9
11,1
12,1
8,6
9,7
11
16,6
14,7
19,5
14,5
7,8
7,8
7,8
8,5
5,7
4,5
5,6
4,6
1,2
3,4
17
10
6
5,7
6,9
9,5
11,1
8,1
10,2
13,3
16,6
16,9
17,5
13,1
9,2
10
13,1
12,9
7,8
9,2
6,9
4,5
4,9
7,9
7,4
8
7,6
5,3
5,3
8
8,4
6
7,3
10,2
9
14
16,1
8,2
3,8
5,6
8
5,6
3,8
6,6
7
5,2
2,4
3,1
5,2
5,9
2,8
3,4
3
3,4
2,3
2,7
3,6
4,2
4,9
5,9
6,6
7,6
7
7,5
8,4
7
3,9
2,6
2
2,1
2,4
9,6
15,4
25
15,1
17,4
14,1
11,8
14,9
16
16,5
15,2
18,9
19
28,9
13,4
10,9
8,9
8,5
6,7
4,2
2,5
1,7
1,4
2,8
8,8
19,4
36,1
27,1
19
16,9
15,7
14,1
16,5
14,8
13
21,4
23,6
25
21,6
15,7
10,9
8,1
10,2
7,5
5,8
3,8
3,3
4
8,1
22,3
36,9
17,5
19,3
17,6
18,6
18
14
10,9
11,1
21,6
27,6
25,6
18,6
15,2
11,7
8,7
7,6
5,2
5,9
4
3,3
5,4
8,7
19,9
30,4
24,6
16,9
13,6
15,3
14,1
17
13,8
13,6
21,2
25,9
25,4
23,6
12
14,2
14,2
10,4
7,5
3,5
2,5
2,6
4
7
24,8
28,9
21,5
12,9
12,2
13,1
13,3
12,5
13
12,3
15,2
19,1
19,7
18,6
16,1
15
7,3
8,9
6,6
4,3
3,2
4,1
6
5,6
4,8
8,9
13,1
14,1
11,2
10
9,6
7,2
8,6
9
7,9
6,2
6,3
6,3
11,2
12,8
13,2
9,2
5,8
3,4
4,1
3,1
2,2
1,5
1,3
1,2
1,7
2,5
2,5
2,7
1,9
1,8
2,4
2,6
3
2,9
3,5
3,6
3,6
2,3
2,6
2
1,2
0,7
0,5
0,5
0,8
3,5
7
8,7
6,3
7
5,5
5,3
5,5
3,8
5,4
6,7
12,2
10,2
6,7
5,7
4,1
4,7
5,2
5,1
2,8
1,4
1
2
3
7,5
24,7
24,8
10,9
11,9
16
15,7
13,1
12,2
15,8
16,6
18,4
16,7
20,8
15,3
11,5
10,1
10,4
9,4
6,9
4
3
2,6
2,4
6,8
18,9
30,2
14,9
12,2
8,3
9
13,7
14,1
12
12,2
13,1
12,6
18,3
17,2
12,9
13,7
13,4
13,5
9,9
4,4
4,3
3,3
3,4
9,3
23,4
27,7
22,1
10
8,9
9,8
9,4
9,8
9,5
9,5
15,4
19,4
16,5
14,3
8,2
8,7
15,2
10,6
6
3,1
2,5
1,8
2,6
6,5
14,5
28,8
21,3
14,9
15,6
14,3
12,6
13,4
12,6
14,8
18,6
16,7
20,8
16
7,6
10,2
13,8
10,4
6,5
4,3
3,4
3,9
3
3,2
5,6
9,1
9,7
8,6
9,6
9,8
10,3
-200
-200
-200
-200
-200
-200
-200
-200
-200
-200
-200
-200
-200
-200
-200
-200
-200
-200
-200
-200
-200
-200
-200
-200
-200
-200
-200
-200
-200
-200
-200
-200
-200
-200
-200
-200
-200
-200
1,5
3,5
8,3
17,3
23,3
13,8
10,2
7,9
8,8
7,2
8,3
9,6
9
12,4
15,3
16,1
14,1
11,4
9,5
7,4
6,4
4,1
1,9
1,4
1,2
2,2
6,4
18,5
30,2
14,2
14,3
12,6
18
17,1
13
11,2
13,6
20,5
20,2
23,1
20,3
9,3
10,5
13,6
8
4,6
3,2
2,4
2,1
2,2
6,7
23,1
19
20,1
16,4
13
13,1
11,8
12,7
14,1
14,4
20,7
21,6
24,2
21,8
13
15,1
16,6
12,7
8,6
5,3
3,6
2,8
3,1
3,7
6,9
8,6
7,1
6,6
7,2
5
5,7
6
6,1
8
7,8
11,1
15,9
13,7
21,6
16,8
20,5
14,1
10,9
3,6
3,3
2,4
3
8,9
14,8
16,2
14,6
8
9,1
10
9,8
8,3
7,5
11,7
13,3
14,4
17,9
15,9
14,2
13,8
11,7
6,2
5,1
4,5
4,9
2,5
2,3
5,5
10,4
12,4
14
12,7
9
8,5
8,2
5,9
5,6
6,7
6,1
6,7
9,2
8,2
7
9,5
15,1
11,7
9,3
6,4
6,7
4,2
2,6
2,8
3,1
6,2
7,9
10,5
9
6,3
3,5
4
4,2
6,9
7,9
7,9
10,3
10,5
12,7
11,9
9,3
7,9
5
3,4
3,2
2,7
3,1
5
20,7
32,4
24,2
16,6
13,2
12,3
12,1
11,1
13,1
11,6
17,7
19,5
19,7
15,1
11,1
11,7
11,7
9,7
6
3,9
2,6
2,8
3
5,4
23,5
33,5
15,5
15,3
12,8
15,2
15,7
12,3
15,3
17,6
21,5
23,2
25,6
14,3
14,4
12,6
13,7
13,1
6,1
5,8
3,7
2,6
4,6
7,4
15,2
16,7
17
18
16,1
13,4
14
13,4
10,4
12,7
24,5
27,8
23,3
17,6
14,5
14,4
14,2
12,9
9,9
5,1
2,8
3,2
5,4
6,4
17,1
22,3
14,6
13,3
10,5
14,2
12,2
10,1
11,7
10,9
17,3
18
22,9
16,5
10,2
11,6
14,3
13,3
10
7,6
3,4
3,3
2,9
5,6
17,5
29
17
15,6
10,1
11,7
12
11
11,2
10,5
11,8
13,8
17,3
14,2
10,7
12,7
10,1
13,1
7,4
4,6
4,7
2,8
4,5
5,9
11,1
14,4
11,1
9,9
8,8
9,9
7,4
6,1
6,2
7,1
8
7,3
8,7
7,5
9
11,6
10,2
12,3
6,4
7,2
6,1
4,3
3,8
4
4,2
6,1
6
5,9
5,4
4,9
3,9
3,2
4,1
4
4,8
5,5
9,1
9,1
10,1
7,4
9,9
9
3,7
3
2,5
2,6
2,4
5,6
14,3
27,7
19,1
15,9
12,3
12,2
11,7
10,4
12,7
11,1
19
24,1
19,1
13,6
10,7
11,3
9,6
9,8
4,9
4,1
3,3
2,2
4,6
10,2
23,3
31
17,6
14,3
13,7
19,3
19,3
11,3
12,7
15,3
22,5
25
21,1
23,8
14,9
12,8
14,3
14,3
9,2
5,1
3
2,6
4
9,9
27,3
27,9
24,5
14,2
11,9
13,1
15,1
14,1
11,3
10,8
21,5
21,8
29,8
22,5
21,8
17,1
15,4
10,2
7,2
5,8
4,2
5,1
5,4
6,2
16,9
23,2
18
17,6
20,3
10,6
9,9
10,7
16,5
16,9
20,5
19,4
30
24,6
16,9
15,8
16,6
19,5
16,6
6,2
2,7
2,3
3,9
7,2
18,1
15,1
9,7
9,4
9,6
9,5
9,6
9,6
10,3
10,2
14
14
16,6
13,6
10,2
9,5
11,8
13
9,6
6,7
2,9
2,6
4
4,3
5,9
6,8
8,8
6,7
6,4
6
6
5
4,4
4,4
5,5
5,8
5,3
8
7,2
8
10,4
11,6
6,4
4,1
6,4
2,7
2,6
2,3
3,1
3,1
4
4,6
3,9
3,8
2,8
2,5
3
4,7
5
4,5
7,7
9,7
11
11,8
8,7
7,5
5,7
2
1,4
1,8
3,3
9,4
21,1
17,2
8,5
6,8
7,4
12,1
9,6
7,4
6,4
8,3
14
15,3
15,4
10,9
7,5
5,2
7,1
7,6
5
2
1,5
2,5
3,3
7,3
23,8
27,6
16,7
14,3
13,3
14,5
11,5
10,8
6,4
8,8
14,3
19,4
27,1
19,7
13,6
12,1
11
8,8
6,7
6,3
4,1
2,9
5
9,9
27,5
30,4
19,8
15,7
11,3
12,6
11,9
14,4
12,4
11,7
18,4
22,9
25
15,5
16,7
11,2
9
12,1
8,9
3,7
3,1
2,5
3,1
5,7
15,6
25,2
15,4
8,4
8
12,1
12,6
10,6
12,6
14,3
20,3
20,5
22,1
23,8
14,7
15,1
10,8
10,2
6,5
3,9
2,8
2,1
3,4
4,7
15,8
26,6
14,8
9,3
12
10,9
11,9
13,2
8,9
13
18,2
23,7
21,6
21,6
16,5
12,3
13,6
12,8
9,4
8,3
6,7
4,6
3,6
5
8,2
10,7
10,3
12,9
11
8,3
8,2
5,2
4,6
7,2
9,4
8
10,7
9,6
8,7
11,6
11,8
10,5
5,5
5,5
3,8
2,9
3,4
4,1
4,1
4,7
7,1
7,4
7,3
4,2
4,1
3,8
5,8
5,6
4,8
5,3
6,1
7,4
9
11,7
11
6
4,3
2,8
2,3
2,9
4,1
8,3
16,6
25,6
17,7
16,2
15,1
14,3
10,8
10,1
10,9
11
16,8
20,7
19,5
14,6
14,3
15,9
10,3
8,8
6,8
6,3
3,9
4,1
4,7
9,9
24,8
37,3
26,2
21,6
16,1
13
13,4
13,7
14
10,4
17,5
12,9
14,9
15,5
11,2
14,3
14,2
10
7,6
5,8
3,1
2,7
5,4
7,3
18,4
27,7
16,9
22,1
17
12,4
11,5
7,5
10,3
10,2
11,5
17
21,5
18,6
15,3
17
14,4
13,6
9,6
6,4
4,8
5,4
4,1
6,3
26,9
35,6
17,5
19,9
12,6
14
12,2
11,1
14,3
15,1
18,6
22
23
21,1
15
13,6
14,6
16,3
8,8
6
5,5
3,9
5,8
8,2
20,1
25,5
21,6
15,5
11,2
15,4
14,6
12,5
12,3
13,2
14,7
19,9
19,1
14,8
8,6
11
13
15,2
12,1
9,9
6
6,3
5,5
5,8
8,1
10
9,9
13,1
9,2
6,7
6,5
3,4
3,8
5,2
6
6
5,6
4,4
3,7
5
7,1
7,9
3,7
3,6
2,1
2
1,3
1,7
1,5
1,6
1,7
2,7
3,6
3
2,9
2,5
3,1
2,3
3
4
6,3
6,6
7,3
6,8
6,3
5,9
4,8
2,9
2,2
1,8
2,5
6,8
11,2
9,7
7,2
6,8
8,1
8,3
8,6
5,3
8,1
8,2
12
17,6
14,5
11,8
9,4
7
8
6
4,3
4,1
2
2,4
2,7
6,9
9,2
9,6
9,1
9,3
8,5
6,9
6,9
6,4
6,2
7,3
10,7
11,9
10,6
9,3
6,7
7,2
5,9
8,7
6,8
3,8
2,2
3,2
3,9
6,3
13,6
26,7
22,8
16,2
10,4
11,3
9,6
7,8
10,7
10,8
17,3
17,7
15,5
13,6
9,6
9,5
8,5
9
7,8
2,6
2,4
1,9
3,7
7,1
16,6
26,6
17,9
17,9
14
10,1
9,5
7,1
12,3
11,7
12,8
14
13,9
11,7
13,8
14,8
11,9
11,1
8
5,6
7,1
3,5
4,1
4,9
19,4
26,3
22
18,1
12,1
9,4
10,1
10,5
10,8
9,6
13
15,5
16,5
14,5
13,2
14,8
10,7
-200
6,4
5,5
5,2
3,9
4,7
7,3
6,4
9,2
12,5
15,7
15,9
14,6
11,7
7,4
6,1
6,9
6,2
8,1
10,2
10,7
13
11,4
13,3
11,2
9,8
6,2
3,6
4
2,6
2,6
2,9
4,2
5,5
5,8
4,5
4,3
3,5
3,5
3,9
4,7
5,3
6,4
8
9,2
9,1
9,1
9,5
9,1
5
3,7
2,2
1,6
2,7
5,6
13
17,8
11,5
11,1
11
10,7
8,5
8,7
9,4
9,5
12,9
13,7
12,2
11,8
9,9
10,7
9,4
8,1
6,6
3,3
1,7
2,3
2,5
3,2
19,3
21,3
17,2
15,2
10,6
12,3
10,5
9,3
9,3
11
12,1
13,7
12,9
10,3
9,5
10,3
11,2
9,2
8
5,8
4
3
3
7,8
19,3
26
10,6
8,2
9,9
8,6
8,7
6
8
7,6
10,7
8,7
8
7,2
5,7
5,5
4,6
6,6
4,5
3,8
2,3
2,1
3,9
6,5
14,5
15,1
9
11,4
11,2
10,2
8,2
6,6
6,4
7
9,6
9,4
10,2
7,7
5,4
5,5
5,7
7,2
6,8
5
4,1
3,4
4,4
7,7
13,6
19,1
16,3
14,2
15,6
14,4
10,5
10,2
10,7
11,6
7,9
11,7
14,6
13,2
9,8
8,8
10,4
8,5
6,4
3,4
2,6
2,9
2,3
3,3
5,1
7,7
10,5
10,9
8,4
6
6
4,7
5,3
5,8
6,5
8,4
8,3
8,4
6,4
10,3
10,9
7,4
5,8
4,5
4,6
2,4
2,4
2,6
2,8
4,5
5,2
4,2
4,8
4,6
3,6
2,6
3
3,6
4,1
5
6,5
7,3
8,1
10,4
9
6,5
6,3
4,4
2,8
2,2
3,7
7,4
15,1
15,1
14,7
9,8
8
8,3
7,7
6,7
7,5
-200
-200
-200
-200
8,6
9,7
9,1
9,1
7
4,9
3,5
3,9
3,2
4,7
7,6
14,7
18,7
14,8
14,5
12,7
9,2
4,8
5,4
7,2
6,7
9,7
10,9
10,6
9,7
8,6
10,2
10,5
8,8
6,6
5,3
3
3,2
3,5
7,2
9,5
11,1
9,7
9,5
8,3
6
5,8
5,1
4,5
6,6
8
7,6
10,1
7,8
8,4
7,7
7,6
7,9
6,3
3,8
2,4
2,5
4,2
4,5
11
14,1
9,5
6,9
7,2
5,5
